name,birthday,deathday,wp_views,sp_followers,sp_popularity,genres,wp_url,wd_url,sp_url,birthdate,deathdate,birthyear,deathyear,sp_id,sp_img_url
William Boyce,September 11,February 07,81310,12302,37,"['baroque', 'classical era', 'galante era']",http://en.wikipedia.org/wiki/William_Boyce_(composer),https://www.wikidata.org/wiki/Q313152,https://open.spotify.com/artist/7ACr1vVXFFwfQVyJm9J54z,"Sep 11, 1711","Feb 07, 1779",1711,1779,7ACr1vVXFFwfQVyJm9J54z,https://i.scdn.co/image/cc819f17a6b2a2ba0a4958bf3763b933187afba8
Friedrich Kuhlau,September 11,March 12,91600,1973,28,"['danish classical', 'early romantic era', 'german romanticism']",http://en.wikipedia.org/wiki/Friedrich_Kuhlau,https://www.wikidata.org/wiki/Q157865,https://open.spotify.com/artist/4yZL2ra98L6CezM2WkVbCE,"Sep 11, 1786","Mar 12, 1832",1786,1832,4yZL2ra98L6CezM2WkVbCE,https://i.scdn.co/image/2b0a34da351704a0badd80e04c9098365b71a567
Gianluigi Gelmetti,September 11,,17276,3296,21,[],http://en.wikipedia.org/wiki/Gianluigi_Gelmetti,https://www.wikidata.org/wiki/Q766919,https://open.spotify.com/artist/3tN4Uect3lCEKPeeCunkaK,"Sep 11, 1945",,1945,,3tN4Uect3lCEKPeeCunkaK,https://i.scdn.co/image/ab67616d0000b273eb08f97e5205604b00d92271
Herbert Stothart,September 11,February 01,86459,359,10,[],http://en.wikipedia.org/wiki/Herbert_Stothart,https://www.wikidata.org/wiki/Q1609199,https://open.spotify.com/artist/0lyB7gaJQ0RdswckdeGMWo,"Sep 11, 1885","Feb 01, 1949",1885,1949,0lyB7gaJQ0RdswckdeGMWo,https://i.scdn.co/image/ab67616d0000b273bf157c3fe2d722e12603ed12
Jean-François Dandrieu,September 11,January 17,16838,317,16,"['baroque', 'french baroque']",http://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Dandrieu,https://www.wikidata.org/wiki/Q707696,https://open.spotify.com/artist/1YvAzRd2reEXNRsLX9Y4rC,"Jan 01, 1682","Jan 17, 1738",1681,1738,1YvAzRd2reEXNRsLX9Y4rC,https://i.scdn.co/image/ab67616d0000b273f21bf65c85dd1531b9f75291
John Pickard,September 11,,13527,298,8,"['21st century classical', 'british contemporary classical']",http://en.wikipedia.org/wiki/John_Pickard_(composer),https://www.wikidata.org/wiki/Q4780102,https://open.spotify.com/artist/2cYrgWGLqmTVahyz4luudD,"Sep 11, 1963",,1963,,2cYrgWGLqmTVahyz4luudD,https://i.scdn.co/image/3912d94573cd281af202236cb311f0f296645463
Ignaz Lachner,September 11,February 24,14366,220,8,"['german romanticism', 'late romantic era']",http://en.wikipedia.org/wiki/Ignaz_Lachner,https://www.wikidata.org/wiki/Q113063,https://open.spotify.com/artist/2K024xLePLxJbrNG4zVW7w,"Sep 11, 1807","Feb 24, 1895",1807,1895,2K024xLePLxJbrNG4zVW7w,https://i.scdn.co/image/ab67616d0000b273ea70588b37fe35e05efcef18
David Higgins,September 11,August 13,6062,688,6,[],http://en.wikipedia.org/wiki/David_Higgins_(composer),https://www.wikidata.org/wiki/Q5234984,https://open.spotify.com/artist/3KVw70HfJxGKI972a4M5i4,"Sep 11, 1938","Aug 13, 2006",1938,2006,3KVw70HfJxGKI972a4M5i4,https://i.scdn.co/image/ffe0c2db0237aad5d2544bb3edb07d23618a7895
Annie Gosfield,September 11,,14934,538,3,"['acousmatic', 'avant-garde', 'free improvisation', 'laboratorio', 'tzadik']",http://en.wikipedia.org/wiki/Annie_Gosfield,https://www.wikidata.org/wiki/Q4769296,https://open.spotify.com/artist/1tW2E5UaP0KnxJtGhiU1xv,"Sep 11, 1960",,1960,,1tW2E5UaP0KnxJtGhiU1xv,https://i.scdn.co/image/523f9fb37f294f9a9705af72c7756352e5def7b4
Harry Somers,September 11,March 09,19057,60,3,['canadian classical'],http://en.wikipedia.org/wiki/Harry_Somers,https://www.wikidata.org/wiki/Q2312732,https://open.spotify.com/artist/3WJWgcnQnOrpWn6qYW588i,"Sep 11, 1925","Mar 09, 1999",1925,1999,3WJWgcnQnOrpWn6qYW588i,https://i.scdn.co/image/6f0b62d917c46c255b7021a08f4dad64ff66a80c
Alfred Hollins,September 11,May 17,14121,36,5,[],http://en.wikipedia.org/wiki/Alfred_Hollins,https://www.wikidata.org/wiki/Q4722873,https://open.spotify.com/artist/0YtPwKFvZvn3D7fnISVB3o,"Sep 11, 1865","May 17, 1942",1865,1942,0YtPwKFvZvn3D7fnISVB3o,https://i.scdn.co/image/ab67616d0000b2735d0d88025ad987b77b3e9e61
Philipp Buchner,September 11,March 23,4946,11,1,['german baroque'],http://en.wikipedia.org/wiki/Philipp_Buchner,https://www.wikidata.org/wiki/Q87918,https://open.spotify.com/artist/4qlXOQzr3jlHeDSWYZc1zv,"Sep 11, 1614","Mar 23, 1669",1614,1669,4qlXOQzr3jlHeDSWYZc1zv,https://i.scdn.co/image/ab67616d0000b27374a824bda3bb5fdae8dc0931
Akos Dutka,September 11,December 27,8306,0,0,,http://hu.wikipedia.org/wiki/Dutka_%C3%81kos,https://www.wikidata.org/wiki/Q911793,,"Sep 11, 1881","Dec 27, 1972",1881,1972,,
Heinrich Kaspar Schmid,September 11,January 08,5029,4,0,[],http://en.wikipedia.org/wiki/Heinrich_Kaspar_Schmid,https://www.wikidata.org/wiki/Q278402,https://open.spotify.com/artist/3mw4FDc8XKPdCcVCjy8NIo,"Sep 11, 1874","Jan 08, 1953",1874,1953,3mw4FDc8XKPdCcVCjy8NIo,https://i.scdn.co/image/ab67616d0000b273377b5b1c73eed9da3ef34c90
Noël Gallon,September 11,December 26,9778,11,0,[],http://en.wikipedia.org/wiki/No%C3%ABl_Gallon,https://www.wikidata.org/wiki/Q1934922,https://open.spotify.com/artist/7itKlLkEPMQmKthj8jJxFA,"Sep 11, 1891","Dec 26, 1966",1891,1966,7itKlLkEPMQmKthj8jJxFA,
Valentino Fioravanti,September 11,June 16,8639,23,0,['italian opera'],http://en.wikipedia.org/wiki/Valentino_Fioravanti,https://www.wikidata.org/wiki/Q537653,https://open.spotify.com/artist/0kEuO47LP8a0BZGnpslQYw,"Sep 11, 1764","Jun 16, 1837",1764,1837,0kEuO47LP8a0BZGnpslQYw,https://i.scdn.co/image/ab67616d0000b273b0a1b9729a635eb60c53d528
Vally Weigl,September 11,December 25,7526,8,0,[],http://en.wikipedia.org/wiki/Vally_Weigl,https://www.wikidata.org/wiki/Q2509422,https://open.spotify.com/artist/1dIGMpvzJGa5nIvWLSLuy8,"Sep 11, 1894","Dec 25, 1982",1894,1982,1dIGMpvzJGa5nIvWLSLuy8,
Victoria Poleva,September 11,,11819,1,0,[],http://en.wikipedia.org/wiki/Victoria_Poleva,https://www.wikidata.org/wiki/Q4369600,https://open.spotify.com/artist/2wHmk4s9lvLZ4lAArWvY5H,"Sep 11, 1962",,1962,,2wHmk4s9lvLZ4lAArWvY5H,
Hans Zimmer,September 12,,6016320,2496177,79,"['german soundtrack', 'soundtrack']",http://en.wikipedia.org/wiki/Hans_Zimmer,https://www.wikidata.org/wiki/Q76364,https://open.spotify.com/artist/0YC192cP3KPCRWx8zr8MfZ,"Sep 12, 1957",,1957,,0YC192cP3KPCRWx8zr8MfZ,https://i.scdn.co/image/7400192eccc75d72a35f77f1df503ef6e937c066
Nathan Larson,September 12,,125927,972,18,[],http://en.wikipedia.org/wiki/Nathan_Larson,https://www.wikidata.org/wiki/Q104533637,https://open.spotify.com/artist/1Iu1TxDKUo4cvo85jnWaRH,,,1970,,1Iu1TxDKUo4cvo85jnWaRH,https://i.scdn.co/image/7f7587f11e0cb0245d98150e6d9e6c5eda8d4810
Stefanos Korkolis,September 12,,20082,2792,29,"['entehno', 'laiko']",http://en.wikipedia.org/wiki/Stefanos_Korkolis,https://www.wikidata.org/wiki/Q3563854,https://open.spotify.com/artist/1ZvewXx4WAhSSrxoUDb4Nz,"Sep 12, 1960",,1960,,1ZvewXx4WAhSSrxoUDb4Nz,https://i.scdn.co/image/ab67616d0000b273cd486c46d036b7393dcf37af
Salvador Bacarisse,September 12,August 05,19461,842,18,[],http://en.wikipedia.org/wiki/Salvador_Bacarisse,https://www.wikidata.org/wiki/Q112643,https://open.spotify.com/artist/47ZuSTG3WQaDWkCLc2BhSt,"Sep 12, 1898","Aug 05, 1963",1898,1963,47ZuSTG3WQaDWkCLc2BhSt,https://i.scdn.co/image/ab67616d0000b273b89c07e0c175bb99f43ebe07
Harvey Schmidt,September 12,February 28,61975,138,19,['broadway'],http://en.wikipedia.org/wiki/Harvey_Schmidt,https://www.wikidata.org/wiki/Q1587936,https://open.spotify.com/artist/6Dlt6QiAyN2YgN6j3aBJRJ,"Sep 12, 1929","Feb 28, 2018",1929,2018,6Dlt6QiAyN2YgN6j3aBJRJ,https://i.scdn.co/image/ab67616d0000b2736d653ab5c6e08858d2733578
Sébastian de Brossard,September 12,August 10,21915,131,9,['french baroque'],http://en.wikipedia.org/wiki/S%C3%A9bastien_de_Brossard,https://www.wikidata.org/wiki/Q1026865,https://open.spotify.com/artist/7pepBdq60sda62Z3JyKFyd,"Sep 12, 1655","Aug 10, 1730",1655,1730,7pepBdq60sda62Z3JyKFyd,https://i.scdn.co/image/ab67616d0000b273687c49f8ee1970e4041c473a
Gavriil Popov,September 12,February 17,22491,169,6,['russian modern classical'],http://en.wikipedia.org/wiki/Gavriil_Popov_(composer),https://www.wikidata.org/wiki/Q918639,https://open.spotify.com/artist/1JF0r3bXCy1RzVRQPfBi2C,"Aug 30, 1904","Feb 17, 1972",1904,1972,1JF0r3bXCy1RzVRQPfBi2C,https://i.scdn.co/image/ab67616d0000b273010a7dce876b3f5526d06025
Herbert L. Clarke,September 12,January 30,33881,96,7,[],http://en.wikipedia.org/wiki/Herbert_L._Clarke,https://www.wikidata.org/wiki/Q3364503,https://open.spotify.com/artist/0SogWXNoFIdADggJoUZW50,"Sep 12, 1867","Jan 30, 1945",1867,1945,0SogWXNoFIdADggJoUZW50,
Gerhard Winkler,September 12,September 25,31073,65,11,[],http://de.wikipedia.org/wiki/Gerhard_Winkler_%28Komponist%29,https://www.wikidata.org/wiki/Q1512780,https://open.spotify.com/artist/14GjA9I3ahIOkEwA4tMrn8,"Sep 12, 1906","Sep 25, 1977",1906,1977,14GjA9I3ahIOkEwA4tMrn8,https://i.scdn.co/image/ab67616d0000b273e11af2284e31663864e6d652
Tomás Marco,September 12,,13888,208,5,['spanish contemporary classical'],http://en.wikipedia.org/wiki/Tom%C3%A1s_Marco,https://www.wikidata.org/wiki/Q3847499,https://open.spotify.com/artist/5HfcTtuEECJaN7VvD6BkQd,"Sep 12, 1942",,1949,,5HfcTtuEECJaN7VvD6BkQd,https://i.scdn.co/image/ab67616d0000b2735202cf7feecc16a4b51264d7
Macedonio Alcalá,September 12,August 24,11530,155,5,[],http://en.wikipedia.org/wiki/Macedonio_Alcal%C3%A1,https://www.wikidata.org/wiki/Q6723218,https://open.spotify.com/artist/2kZDfnpzfDRY7ZxPlT92cP,"Sep 12, 1831","Aug 24, 1869",1831,1869,2kZDfnpzfDRY7ZxPlT92cP,
Ernst Pepping,September 12,February 01,19818,67,3,[],http://en.wikipedia.org/wiki/Ernst_Pepping,https://www.wikidata.org/wiki/Q453127,https://open.spotify.com/artist/65ngm5W34SrNutPyFKqCMe,"Sep 12, 1901","Feb 01, 1981",1901,1981,65ngm5W34SrNutPyFKqCMe,https://i.scdn.co/image/ab67616d0000b273280c3375d541d996c66adcc1
Larry Austin,September 12,December 30,25502,72,2,['american contemporary classical'],http://en.wikipedia.org/wiki/Larry_Austin,https://www.wikidata.org/wiki/Q1806028,https://open.spotify.com/artist/6gszE4NGz6ubjJ2MWVFxjz,"Sep 12, 1930","Dec 30, 2018",1930,2018,6gszE4NGz6ubjJ2MWVFxjz,https://i.scdn.co/image/e3210acd1075a972c0055d348636548b67e57bc2
Tomás Garbizu,September 12,November 27,6153,34,8,[],http://en.wikipedia.org/wiki/Tom%C3%A1s_Garbizu,https://www.wikidata.org/wiki/Q7820464,https://open.spotify.com/artist/0GbxiGBxTxQ6cj3GcwraCF,"Sep 12, 1901","Nov 27, 1989",1901,1989,0GbxiGBxTxQ6cj3GcwraCF,https://i.scdn.co/image/ab67616d0000b2732597d13b121209d0f7f61021
Theodor Kullak,September 12,March 01,24630,45,1,['german romanticism'],http://en.wikipedia.org/wiki/Theodor_Kullak,https://www.wikidata.org/wiki/Q706082,https://open.spotify.com/artist/4iWygzd3MSkdspiudIF5b9,"Sep 12, 1818","Mar 01, 1882",1818,1882,4iWygzd3MSkdspiudIF5b9,
Jan Brandts Buys,September 12,December 07,9265,72,1,['post-romantic era'],http://en.wikipedia.org/wiki/Jan_Brandts_Buys,https://www.wikidata.org/wiki/Q331494,https://open.spotify.com/artist/4M09807zPR7PPGr3ay6rsu,"Sep 12, 1868","Dec 07, 1933",1868,1933,4M09807zPR7PPGr3ay6rsu,https://i.scdn.co/image/ab67616d0000b2734881fe01bac2e310cb24d565
Karl Doppler,September 12,March 10,10139,9,7,['german romanticism'],http://en.wikipedia.org/wiki/Karl_Doppler,https://www.wikidata.org/wiki/Q67497,https://open.spotify.com/artist/7HkvhiTXmwUNYYlwg6yv6f,"Dec 09, 1825","Mar 10, 1900",1825,1900,7HkvhiTXmwUNYYlwg6yv6f,https://i.scdn.co/image/ab67616d0000b273f86d17d465fe8e4c6f772754
Eric Thiman,September 12,February 13,16272,9,3,[],http://en.wikipedia.org/wiki/Eric_Thiman,https://www.wikidata.org/wiki/Q1245819,https://open.spotify.com/artist/3zMzkxEXsuWWPpxd13N02p,"Sep 12, 1900","Feb 13, 1975",1900,1975,3zMzkxEXsuWWPpxd13N02p,
Benjamin Carr,September 12,May 24,17799,14,0,[],http://en.wikipedia.org/wiki/Benjamin_Carr,https://www.wikidata.org/wiki/Q4888380,https://open.spotify.com/artist/6e0wBCj3cpmaEO3XhvtM3Y,"Sep 12, 1768","May 24, 1831",1768,1831,6e0wBCj3cpmaEO3XhvtM3Y,https://i.scdn.co/image/ab67616d0000b27312070bfe7144f1a341bfff46
Johann Benjamin Gross,September 12,September 01,4337,3,0,[],http://de.wikipedia.org/wiki/Johann_Benjamin_Gro%C3%9F,https://www.wikidata.org/wiki/Q869685,https://open.spotify.com/artist/1nAKD7PfukmnooWTr1aKPx,"Sep 12, 1809","Sep 01, 1848",1809,1848,1nAKD7PfukmnooWTr1aKPx,
Johann Heinrich Beck,September 12,,4337,0,0,,http://en.wikipedia.org/wiki/Johann_Heinrich_Beck,,,,,1856,,,
Phillip Ramey,September 12,,11021,13,0,['american contemporary classical'],http://en.wikipedia.org/wiki/Phillip_Ramey,https://www.wikidata.org/wiki/Q7185790,https://open.spotify.com/artist/5tsGpMppRtsJSeyYrXjF3V,"Sep 12, 1939",,1939,,5tsGpMppRtsJSeyYrXjF3V,https://i.scdn.co/image/ab67616d0000b273b0c9262e71240d15861c68de
Mel Tormé,September 13,June 05,1070594,126635,54,"['adult standards', 'easy listening', 'lounge', 'swing', 'vocal jazz']",http://en.wikipedia.org/wiki/Mel_Torm%C3%A9,https://www.wikidata.org/wiki/Q470848,https://open.spotify.com/artist/4X8QFzZ1HqwPfwDfyjtwXC,"Sep 13, 1925","Jun 05, 1999",1925,1999,4X8QFzZ1HqwPfwDfyjtwXC,https://i.scdn.co/image/29de04b93c1e8e70ece8f13e41d99f63b16eb525
Arnold Schoenberg,September 13,July 13,1446468,47600,46,"['austro-german modernism', 'avant-garde', 'classical', 'early modern classical', 'post-romantic era', 'serialism']",http://en.wikipedia.org/wiki/Arnold_Schoenberg,https://www.wikidata.org/wiki/Q154770,https://open.spotify.com/artist/5U827e4jbYz6EjtN0fIDt9,"Sep 13, 1874","Jul 13, 1951",1874,1951,5U827e4jbYz6EjtN0fIDt9,https://i.scdn.co/image/6baf76a199780038b113c76aaa8d62e467fb45b5
Clara Schumann,September 13,May 20,788985,14656,47,"['early romantic era', 'german romanticism']",http://en.wikipedia.org/wiki/Clara_Schumann,https://www.wikidata.org/wiki/Q132232,https://open.spotify.com/artist/2yzaWNFV3cxmcRZtwtr5WC,"Sep 13, 1819","May 20, 1896",1819,1896,2yzaWNFV3cxmcRZtwtr5WC,https://i.scdn.co/image/08c9068e3e64a29e3e613a80057fd8408cfc363e
Maurice Jarre,September 13,March 28,515583,17043,45,"['classic soundtrack', 'french soundtrack', 'soundtrack']",http://en.wikipedia.org/wiki/Maurice_Jarre,https://www.wikidata.org/wiki/Q105487,https://open.spotify.com/artist/6iyQYs37mRXLW04Z9NOnNT,"Sep 13, 1924","Mar 28, 2009",1924,2009,6iyQYs37mRXLW04Z9NOnNT,https://i.scdn.co/image/32dce654509e07d8755ec3575fa7fbb43dcf5d39
Girolamo Frescobaldi,September 13,March 01,134177,13923,35,"['baroque', 'classical', 'early music', 'italian baroque']",http://en.wikipedia.org/wiki/Girolamo_Frescobaldi,https://www.wikidata.org/wiki/Q209212,https://open.spotify.com/artist/3t1716FlIhsjG7C26XkR2F,"Sep 13, 1583","Mar 01, 1643",1583,1643,3t1716FlIhsjG7C26XkR2F,https://i.scdn.co/image/60e1cba7e769f26bedcf9dbace20ec8f29632fcc
David Mansfield,September 13,,83523,263,18,[],http://en.wikipedia.org/wiki/David_Mansfield,https://www.wikidata.org/wiki/Q330438,https://open.spotify.com/artist/1NFp8ZC8xAgoLnvLBxhrS5,"Sep 13, 1956",,1956,,1NFp8ZC8xAgoLnvLBxhrS5,https://i.scdn.co/image/ab67616d0000b27338e861268c3fe042b95ad09b
Leith Stevens,September 13,July 23,30086,234,23,"['classic soundtrack', 'space age pop']",http://en.wikipedia.org/wiki/Leith_Stevens,https://www.wikidata.org/wiki/Q257805,https://open.spotify.com/artist/2HihWksZLGlpvLuwRlqktp,"Sep 13, 1909","Jul 23, 1970",1909,1970,2HihWksZLGlpvLuwRlqktp,https://i.scdn.co/image/ab67616d0000b273488ac7675d15f5076e71a7c2
Robert Ward,September 13,April 03,31714,175,3,['american modern classical'],http://en.wikipedia.org/wiki/Robert_Ward_(composer),https://www.wikidata.org/wiki/Q1695243,https://open.spotify.com/artist/511HD3xVncg9Oo1TLE8Cy0,"Sep 13, 1917","Apr 03, 2013",1917,2013,511HD3xVncg9Oo1TLE8Cy0,https://i.scdn.co/image/ab67616d0000b27317bdded3ebd2ccf80671c29f
Francesco Manelli,September 13,,11719,37,4,['italian baroque'],http://en.wikipedia.org/wiki/Francesco_Manelli,https://www.wikidata.org/wiki/Q326934,https://open.spotify.com/artist/2U1fXdScng6vmXsvMaMKFF,"Sep 13, 1594",,1594,,2U1fXdScng6vmXsvMaMKFF,
Vladislav Zolotaryov,September 13,May 13,11934,59,2,[],http://en.wikipedia.org/wiki/Vladislav_Zolotaryov,https://www.wikidata.org/wiki/Q7938931,https://open.spotify.com/artist/6flEM3diAjPKnFT4ZvFCwy,"Sep 13, 1942","May 13, 1975",1942,1975,6flEM3diAjPKnFT4ZvFCwy,
Catharinus Elling,September 13,January 08,8036,31,3,['norwegian classical'],http://en.wikipedia.org/wiki/Catharinus_Elling,https://www.wikidata.org/wiki/Q1771189,https://open.spotify.com/artist/3IdculqMLAZLvqRIgzVZYy,"Sep 13, 1858","Jan 08, 1942",1858,1942,3IdculqMLAZLvqRIgzVZYy,https://i.scdn.co/image/ab67616d0000b273807a463150215bb43a466b5e
Tadeusz Szeligowski,September 13,January 10,9434,35,1,['polish classical'],http://en.wikipedia.org/wiki/Tadeusz_Szeligowski,https://www.wikidata.org/wiki/Q964782,https://open.spotify.com/artist/42Mogsqz1SQA2qreSuaXzC,"Sep 13, 1896","Jan 10, 1963",1896,1963,42Mogsqz1SQA2qreSuaXzC,https://i.scdn.co/image/ab67616d0000b273263e94201b078d0e4fdf427e
Charles E. Duble,September 13,January 01,9769,15,2,['concert band'],http://en.wikipedia.org/wiki/Charles_E._Duble,https://www.wikidata.org/wiki/Q5077083,https://open.spotify.com/artist/79s1uAz1qsaJVr3Blsigq3,"Sep 13, 1884","Jan 01, 1960",1884,1960,79s1uAz1qsaJVr3Blsigq3,
Alain Louvier,September 13,,8172,23,0,[],http://fr.wikipedia.org/wiki/Alain_Louvier,https://www.wikidata.org/wiki/Q2636475,https://open.spotify.com/artist/6HHAt4kItCExeGMg8QDvIq,"Sep 13, 1945",,1945,,6HHAt4kItCExeGMg8QDvIq,https://i.scdn.co/image/ab67616d0000b2739b3cd60f950b0bed8f6f1535
Evan Evans,September 13,,48507,14,0,[],http://en.wikipedia.org/wiki/Evan_Evans_(film_composer),https://www.wikidata.org/wiki/Q5415379,https://open.spotify.com/artist/7fGCb9fWvxCPEeV8qQoAtM,"Sep 13, 1975",,1975,,7fGCb9fWvxCPEeV8qQoAtM,https://i.scdn.co/image/ab67616d0000b2739a8a1c4fc048495fcb49dfcb
Jenő Kenessey,September 13,August 19,2388,2,0,[],http://hu.wikipedia.org/wiki/Kenessey_Jen%C5%91,https://www.wikidata.org/wiki/Q1106947,https://open.spotify.com/artist/3Ctz95WFsFBG6HEbQjeqCf,"Sep 13, 1905","Aug 19, 1976",1905,1976,3Ctz95WFsFBG6HEbQjeqCf,https://i.scdn.co/image/ab67616d0000b273989b57f48b5fdd86202c8354
Lee Abramson,September 13,January 20,36351,42,0,[],http://en.wikipedia.org/wiki/Lee_Abramson,https://www.wikidata.org/wiki/Q6512927,https://open.spotify.com/artist/3WEqX2iCikupwOm20b2dp9,"Sep 13, 1970","Jan 20, 2016",1970,2016,3WEqX2iCikupwOm20b2dp9,https://i.scdn.co/image/ab67616d0000b273374146edc089c5b1658904f3
Manabu Namiki,September 13,,30209,0,0,,http://en.wikipedia.org/wiki/Manabu_Namiki,https://www.wikidata.org/wiki/Q6746573,,"Sep 13, 1971",,1971,,,
Michael Haydn,September 14,August 10,172775,15523,31,['classical era'],http://en.wikipedia.org/wiki/Michael_Haydn,https://www.wikidata.org/wiki/Q490381,https://open.spotify.com/artist/3rGstcVKQhx8DhhJzIVQoe,"Sep 14, 1737","Aug 10, 1806",1737,1806,3rGstcVKQhx8DhhJzIVQoe,https://i.scdn.co/image/5313440f780ae45086fac77c1b69fb28135a60c9
Cachao López,September 14,,15739,25740,41,"['jazz cubano', 'latin jazz', 'mambo', 'musica tradicional cubana']",http://en.wikipedia.org/wiki/Cachao_L%C3%B3pez,,https://open.spotify.com/artist/1Qa5p9ajnRIvq7bfsdtzqQ,,,1918,,1Qa5p9ajnRIvq7bfsdtzqQ,https://i.scdn.co/image/01c5236b25a595f48686260e73b9968c9390459d
Maria Grever,September 14,December 15,63051,3983,27,[],http://en.wikipedia.org/wiki/Mar%C3%ADa_Grever,https://www.wikidata.org/wiki/Q1645018,https://open.spotify.com/artist/6RiDY2YwZ1Ll9ixMtUV5a8,"Aug 16, 1885","Dec 15, 1951",1885,1951,6RiDY2YwZ1Ll9ixMtUV5a8,https://i.scdn.co/image/ab67616d0000b273a807d5511f7caa91d0e0654e
Steven Reineke,September 14,,51382,604,15,['concert band'],http://en.wikipedia.org/wiki/Steven_Reineke,https://www.wikidata.org/wiki/Q1282503,https://open.spotify.com/artist/3Cv9hMbMRQGwTFNvbaFN5K,"Sep 14, 1970",,1970,,3Cv9hMbMRQGwTFNvbaFN5K,
Lasse Dahlquist,September 14,October 14,5532,2538,25,['vintage swedish pop'],http://en.wikipedia.org/wiki/Lasse_Dahlquist,https://www.wikidata.org/wiki/Q4562653,https://open.spotify.com/artist/2QHYFZGCFIoIlU2GrAj664,"Sep 14, 1910","Oct 14, 1979",1910,1979,2QHYFZGCFIoIlU2GrAj664,https://i.scdn.co/image/ab67616d0000b273d48ce9401203c57c5ca0c95f
Paul Bonneau,September 14,May 25,15706,278,13,['library music'],http://en.wikipedia.org/wiki/Paul_Bonneau,https://www.wikidata.org/wiki/Q3370689,https://open.spotify.com/artist/0nhwbpIOp7m3GrBzXPhJI9,"Sep 14, 1918","May 25, 1995",1918,1995,0nhwbpIOp7m3GrBzXPhJI9,https://i.scdn.co/image/ab67616d0000b273602134cfc79326ed8585342f
Lehman Engel,September 14,August 29,24133,84,23,[],http://en.wikipedia.org/wiki/Lehman_Engel,https://www.wikidata.org/wiki/Q6518896,https://open.spotify.com/artist/6uq6cUwOJmgO50qP4hIrTr,"Sep 14, 1910","Aug 29, 1982",1910,1982,6uq6cUwOJmgO50qP4hIrTr,https://i.scdn.co/image/ab67616d0000b2735717d0793ff34ed9fe66be0a
Michael Jary,September 14,July 12,16473,113,16,[],http://en.wikipedia.org/wiki/Michael_Jary,https://www.wikidata.org/wiki/Q896694,https://open.spotify.com/artist/5zmB60R1aUNUM4Dj5MTDMf,"Sep 24, 1906","Jul 12, 1988",1906,1988,5zmB60R1aUNUM4Dj5MTDMf,https://i.scdn.co/image/ab67616d0000b27370476e1accd8666bb21a43c4
Luca Antonio Predieri,September 14,January 03,11979,133,10,"['baroque', 'italian baroque', 'italian opera']",https://en.wikipedia.org/wiki/Luca_Antonio_Predieri,https://www.wikidata.org/wiki/Q457809,https://open.spotify.com/artist/4aD3ZeS2zx3ndMvlEnUFCg,"Sep 13, 1688","Jan 03, 1767",1688,1767,4aD3ZeS2zx3ndMvlEnUFCg,
Kunihiko Hashimoto,September 14,January 01,11950,105,7,['japanese classical'],http://en.wikipedia.org/wiki/Kunihiko_Hashimoto,https://www.wikidata.org/wiki/Q6444653,https://open.spotify.com/artist/0FLWS2K1jkVw2ffmohVrrr,"Jan 01, 1904","Jan 01, 1949",1924,1949,0FLWS2K1jkVw2ffmohVrrr,https://i.scdn.co/image/ab67616d0000b27393dc4d244efe493dbfbd962f
Richard Ellsasser,September 14,August 09,7597,37,27,[],http://en.wikipedia.org/wiki/Richard_Ellsasser,https://www.wikidata.org/wiki/Q7325492,https://open.spotify.com/artist/5bq4HAtBsXZyUKkZsVjPHA,"Sep 14, 1926","Aug 09, 1972",1926,1972,5bq4HAtBsXZyUKkZsVjPHA,https://i.scdn.co/image/ab67616d0000b2732b818d01d3c0fcb908a54996
Paul Kochanski,September 14,January 12,19423,32,11,[],http://en.wikipedia.org/wiki/Paul_Kochanski,https://www.wikidata.org/wiki/Q6130338,https://open.spotify.com/artist/2ZdG5DqS0xTLIEOsLoZXqn,"Sep 14, 1887","Jan 12, 1934",1887,1934,2ZdG5DqS0xTLIEOsLoZXqn,https://i.scdn.co/image/ab67616d0000b27309e57bf43a799a4ccf35c7ec
